"Subject" "Activity" "Variable" "Measurements"
"7835" 5 "SITTING" "fBodyAccJerkmeanZ" -0.969501330681818
"7836" 6 "SITTING" "fBodyAccJerkmeanZ" -0.954199785636364
"7837" 7 "SITTING" "fBodyAccJerkmeanZ" -0.968503504791667
"7838" 8 "SITTING" "fBodyAccJerkmeanZ" -0.982995311086956
"7839" 9 "SITTING" "fBodyAccJerkmeanZ" -0.9575269752
"7840" 10 "SITTING" "fBodyAccJerkmeanZ" -0.986056767777778
"7841" 11 "SITTING" "fBodyAccJerkmeanZ" -0.981124861320755
"7842" 12 "SITTING" "fBodyAccJerkmeanZ" -0.975551564117647
"7843" 13 "SITTING" "fBodyAccJerkmeanZ" -0.985261204693878
"7844" 14 "SITTING" "fBodyAccJerkmeanZ" -0.97275196962963
"7845" 15 "SITTING" "fBodyAccJerkmeanZ" -0.984908418474576
"7846" 16 "SITTING" "fBodyAccJerkmeanZ" -0.981178036811594
"7847" 17 "SITTING" "fBodyAccJerkmeanZ" -0.9888280653125
"7848" 18 "SITTING" "fBodyAccJerkmeanZ" -0.988689671578947
"7849" 19 "SITTING" "fBodyAccJerkmeanZ" -0.98398048
"7850" 20 "SITTING" "fBodyAccJerkmeanZ" -0.973211461363636
"7851" 21 "SITTING" "fBodyAccJerkmeanZ" -0.983434322941176
"7852" 22 "SITTING" "fBodyAccJerkmeanZ" -0.975330718709677
"7853" 23 "SITTING" "fBodyAccJerkmeanZ" -0.972656226029412
"7854" 24 "SITTING" "fBodyAccJerkmeanZ" -0.981971300147059
"7855" 25 "SITTING" "fBodyAccJerkmeanZ" -0.986326396461538
"7856" 26 "SITTING" "fBodyAccJerkmeanZ" -0.987989982948718
"7857" 27 "SITTING" "fBodyAccJerkmeanZ" -0.987087721142857
"7858" 28 "SITTING" "fBodyAccJerkmeanZ" -0.972939551944444
"7859" 29 "SITTING" "fBodyAccJerkmeanZ" -0.988470241
"7860" 30 "SITTING" "fBodyAccJerkmeanZ" -0.985978315322581
"7861" 1 "STANDING" "fBodyAccJerkmeanZ" -0.990752166037736
"7862" 2 "STANDING" "fBodyAccJerkmeanZ" -0.979775152037037
"7863" 3 "STANDING" "fBodyAccJerkmeanZ" -0.969174903442623
"7864" 4 "STANDING" "fBodyAccJerkmeanZ" -0.968648411607143
"7865" 5 "STANDING" "fBodyAccJerkmeanZ" -0.958438726607143
"7866" 6 "STANDING" "fBodyAccJerkmeanZ" -0.963743518070175
"7867" 7 "STANDING" "fBodyAccJerkmeanZ" -0.968229643018868
"7868" 8 "STANDING" "fBodyAccJerkmeanZ" -0.979477193333333
"7869" 9 "STANDING" "fBodyAccJerkmeanZ" -0.967129200444444
"7870" 10 "STANDING" "fBodyAccJerkmeanZ" -0.972241512272727
"7871" 11 "STANDING" "fBodyAccJerkmeanZ" -0.988460788085106
"7872" 12 "STANDING" "fBodyAccJerkmeanZ" -0.971122527868852
"7873" 13 "STANDING" "fBodyAccJerkmeanZ" -0.98460855877193
"7874" 14 "STANDING" "fBodyAccJerkmeanZ" -0.966718434333333
"7875" 15 "STANDING" "fBodyAccJerkmeanZ" -0.982632302830189
"7876" 16 "STANDING" "fBodyAccJerkmeanZ" -0.986091891538462
"7877" 17 "STANDING" "fBodyAccJerkmeanZ" -0.989563633076923
"7878" 18 "STANDING" "fBodyAccJerkmeanZ" -0.986265653561644
"7879" 19 "STANDING" "fBodyAccJerkmeanZ" -0.983463295479452
"7880" 20 "STANDING" "fBodyAccJerkmeanZ" -0.952741107945206
"7881" 21 "STANDING" "fBodyAccJerkmeanZ" -0.974780645393258
"7882" 22 "STANDING" "fBodyAccJerkmeanZ" -0.977567430952381
"7883" 23 "STANDING" "fBodyAccJerkmeanZ" -0.969610229705882
"7884" 24 "STANDING" "fBodyAccJerkmeanZ" -0.974170468405797
"7885" 25 "STANDING" "fBodyAccJerkmeanZ" -0.984832251216216
"7886" 26 "STANDING" "fBodyAccJerkmeanZ" -0.984563921216216
"7887" 27 "STANDING" "fBodyAccJerkmeanZ" -0.9851113755
"7888" 28 "STANDING" "fBodyAccJerkmeanZ" -0.964751238734177
"7889" 29 "STANDING" "fBodyAccJerkmeanZ" -0.988541579384615
"7890" 30 "STANDING" "fBodyAccJerkmeanZ" -0.962892627966102
"7891" 1 "LAYING" "fBodyAccJerkmeanZ" -0.9480609042
"7892" 2 "LAYING" "fBodyAccJerkmeanZ" -0.986197134583333
"7893" 3 "LAYING" "fBodyAccJerkmeanZ" -0.979122344354839
"7894" 4 "LAYING" "fBodyAccJerkmeanZ" -0.975383329444444
"7895" 5 "LAYING" "fBodyAccJerkmeanZ" -0.983250309423077
"7896" 6 "LAYING" "fBodyAccJerkmeanZ" -0.954425844736842
"7897" 7 "LAYING" "fBodyAccJerkmeanZ" -0.969524977692308
"7898" 8 "LAYING" "fBodyAccJerkmeanZ" -0.962111136666667
"7899" 9 "LAYING" "fBodyAccJerkmeanZ" -0.955909215
"7900" 10 "LAYING" "fBodyAccJerkmeanZ" -0.972592212931034
"7901" 11 "LAYING" "fBodyAccJerkmeanZ" -0.979564844210526
"7902" 12 "LAYING" "fBodyAccJerkmeanZ" -0.967149695166667
"7903" 13 "LAYING" "fBodyAccJerkmeanZ" -0.980994601935484
"7904" 14 "LAYING" "fBodyAccJerkmeanZ" -0.968593195686275
"7905" 15 "LAYING" "fBodyAccJerkmeanZ" -0.97477568375
"7906" 16 "LAYING" "fBodyAccJerkmeanZ" -0.985544945285714
"7907" 17 "LAYING" "fBodyAccJerkmeanZ" -0.98038005915493
"7908" 18 "LAYING" "fBodyAccJerkmeanZ" -0.989116865846154
"7909" 19 "LAYING" "fBodyAccJerkmeanZ" -0.986506488795181
"7910" 20 "LAYING" "fBodyAccJerkmeanZ" -0.982876212058823
"7911" 21 "LAYING" "fBodyAccJerkmeanZ" -0.981630805333333
"7912" 22 "LAYING" "fBodyAccJerkmeanZ" -0.970918941666667
"7913" 23 "LAYING" "fBodyAccJerkmeanZ" -0.982415511805556
"7914" 24 "LAYING" "fBodyAccJerkmeanZ" -0.981549689583333
"7915" 25 "LAYING" "fBodyAccJerkmeanZ" -0.962632674520548
"7916" 26 "LAYING" "fBodyAccJerkmeanZ" -0.987308252236842
"7917" 27 "LAYING" "fBodyAccJerkmeanZ" -0.988033129054054
"7918" 28 "LAYING" "fBodyAccJerkmeanZ" -0.970251565375
"7919" 29 "LAYING" "fBodyAccJerkmeanZ" -0.992018447826087
"7920" 30 "LAYING" "fBodyAccJerkmeanZ" -0.975632420428571
"7921" 1 "WALKING" "fBodyAccJerkstdX" -0.133586606326316
"7922" 2 "WALKING" "fBodyAccJerkstdX" -0.31431306340678
"7923" 3 "WALKING" "fBodyAccJerkstdX" -0.296596633103448
"7924" 4 "WALKING" "fBodyAccJerkstdX" -0.29732607245
"7925" 5 "WALKING" "fBodyAccJerkstdX" -0.3213903195
"7926" 6 "WALKING" "fBodyAccJerkstdX" -0.19269469414386
"7927" 7 "WALKING" "fBodyAccJerkstdX" -0.365314790947368
"7928" 8 "WALKING" "fBodyAccJerkstdX" -0.271448185291667
"7929" 9 "WALKING" "fBodyAccJerkstdX" -0.170228340134423
"7930" 10 "WALKING" "fBodyAccJerkstdX" -0.0791518267107547
"7931" 11 "WALKING" "fBodyAccJerkstdX" -0.45394304
"7932" 12 "WALKING" "fBodyAccJerkstdX" -0.03105929456
"7933" 13 "WALKING" "fBodyAccJerkstdX" -0.219716159766667
"7934" 14 "WALKING" "fBodyAccJerkstdX" -0.484797709830508
"7935" 15 "WALKING" "fBodyAccJerkstdX" -0.411500068148148
"7936" 16 "WALKING" "fBodyAccJerkstdX" -0.402884115098039
"7937" 17 "WALKING" "fBodyAccJerkstdX" -0.343866129016393
"7938" 18 "WALKING" "fBodyAccJerkstdX" -0.375992795357143
"7939" 19 "WALKING" "fBodyAccJerkstdX" 0.0908366492173077
"7940" 20 "WALKING" "fBodyAccJerkstdX" -0.122237205541176
"7941" 21 "WALKING" "fBodyAccJerkstdX" -0.107412802661538
"7942" 22 "WALKING" "fBodyAccJerkstdX" 0.0180047785304348
"7943" 23 "WALKING" "fBodyAccJerkstdX" -0.235172990305085
"7944" 24 "WALKING" "fBodyAccJerkstdX" -0.507640734482759
"7945" 25 "WALKING" "fBodyAccJerkstdX" -0.624145724594595
"7946" 26 "WALKING" "fBodyAccJerkstdX" -0.351065957627119
"7947" 27 "WALKING" "fBodyAccJerkstdX" -0.346610413333333
"7948" 28 "WALKING" "fBodyAccJerkstdX" -0.367116416481481
"7949" 29 "WALKING" "fBodyAccJerkstdX" -0.307336669773585
"7950" 30 "WALKING" "fBodyAccJerkstdX" -0.415135398
"7951" 1 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.461907025849057
"7952" 2 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.365415441458333
"7953" 3 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.486446509661017
"7954" 4 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.396762584807692
"7955" 5 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.22532784293617
"7956" 6 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.186815074235294
"7957" 7 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.426974025686275
"7958" 8 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.24733661795122
"7959" 9 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.327421989591837
"7960" 10 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.247598320858298
"7961" 11 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.458255021296296
"7962" 12 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.39060122
"7963" 13 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.514337759454545
"7964" 14 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.41096787037037
"7965" 15 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.207231605488542
"7966" 16 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.538073090196078
"7967" 17 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.287219038291667
"7968" 18 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.575331252413793
"7969" 19 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.2172651781
"7970" 20 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.187090779486275
"7971" 21 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.462972848723404
"7972" 22 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.0677978520178571
"7973" 23 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.424877553333333
"7974" 24 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.527104719152542
"7975" 25 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.690213625846154
"7976" 26 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.342075432
"7977" 27 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.47892337254902
"7978" 28 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.37027368
"7979" 29 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.211385397877551
"7980" 30 "WALKING_UPSTAIRS" "fBodyAccJerkstdX" -0.561565206615385
"7981" 1 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.0863278966402041
"7982" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" 0.0499590624829787
"7983" 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.165442898685714
"7984" 4 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.208250062317778
"7985" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" 0.011055933212766
"7986" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" 0.0886515099394167
"7987" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.00426289144680851
"7988" 8 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" 0.172658982065789
"7989" 9 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" 0.00938224337142857
"7990" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" 0.156912678626316
"7991" 11 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.12834163051087
"7992" 12 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.072311431676087
"7993" 13 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.114744976032191
"7994" 14 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.0302396365755556
"7995" 15 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" 0.108062740547619
"7996" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.125682818093191
"7997" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.0718767032673913
"7998" 18 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.416050500909091
"7999" 19 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" 0.476803887476923
"8000" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.147278592755556
"8001" 21 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.0463867896444444
"8002" 22 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" 0.0404618458027778
"8003" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" 0.0819587190574074
"8004" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.355930598
"8005" 25 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.522153341034483
"8006" 26 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.130825898392
"8007" 27 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.0522811342045455
"8008" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.0980112293695652
"8009" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.0986379156229167
"8010" 30 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.289802729403226
"8011" 1 "SITTING" "fBodyAccJerkstdX" -0.987492994468085
"8012" 2 "SITTING" "fBodyAccJerkstdX" -0.989459107391304
"8013" 3 "SITTING" "fBodyAccJerkstdX" -0.976283534807692
"8014" 4 "SITTING" "fBodyAccJerkstdX" -0.9787769122
"8015" 5 "SITTING" "fBodyAccJerkstdX" -0.976530547272727
"8016" 6 "SITTING" "fBodyAccJerkstdX" -0.971488767454545
"8017" 7 "SITTING" "fBodyAccJerkstdX" -0.984026344375
"8018" 8 "SITTING" "fBodyAccJerkstdX" -0.986913610652174
"8019" 9 "SITTING" "fBodyAccJerkstdX" -0.9666604036
"8020" 10 "SITTING" "fBodyAccJerkstdX" -0.989550917407407
"8021" 11 "SITTING" "fBodyAccJerkstdX" -0.981607942075472
"8022" 12 "SITTING" "fBodyAccJerkstdX" -0.977980349019608
"8023" 13 "SITTING" "fBodyAccJerkstdX" -0.99368217
"8024" 14 "SITTING" "fBodyAccJerkstdX" -0.981920831111111
"8025" 15 "SITTING" "fBodyAccJerkstdX" -0.989314359661017
"8026" 16 "SITTING" "fBodyAccJerkstdX" -0.991567867681159
"8027" 17 "SITTING" "fBodyAccJerkstdX" -0.9946131621875
"8028" 18 "SITTING" "fBodyAccJerkstdX" -0.992039060701754
"8029" 19 "SITTING" "fBodyAccJerkstdX" -0.988576991369863
"8030" 20 "SITTING" "fBodyAccJerkstdX" -0.983565760757576
"8031" 21 "SITTING" "fBodyAccJerkstdX" -0.990027822470588
"8032" 22 "SITTING" "fBodyAccJerkstdX" -0.984299609032258
"8033" 23 "SITTING" "fBodyAccJerkstdX" -0.986019630441176
"8034" 24 "SITTING" "fBodyAccJerkstdX" -0.9892888075
"8035" 25 "SITTING" "fBodyAccJerkstdX" -0.992750109846154
"8036" 26 "SITTING" "fBodyAccJerkstdX" -0.99329986051282
"8037" 27 "SITTING" "fBodyAccJerkstdX" -0.991292270714286
"8038" 28 "SITTING" "fBodyAccJerkstdX" -0.977786782222222
"8039" 29 "SITTING" "fBodyAccJerkstdX" -0.9942201755
"8040" 30 "SITTING" "fBodyAccJerkstdX" -0.990017564516129
"8041" 1 "STANDING" "fBodyAccJerkstdX" -0.995073759245283
"8042" 2 "STANDING" "fBodyAccJerkstdX" -0.983007923703704
"8043" 3 "STANDING" "fBodyAccJerkstdX" -0.960570921803279
"8044" 4 "STANDING" "fBodyAccJerkstdX" -0.975706723571429
"8045" 5 "STANDING" "fBodyAccJerkstdX" -0.965778920714286
"8046" 6 "STANDING" "fBodyAccJerkstdX" -0.975235677719298
"8047" 7 "STANDING" "fBodyAccJerkstdX" -0.978729082830189
"8048" 8 "STANDING" "fBodyAccJerkstdX" -0.990414086851852
"8049" 9 "STANDING" "fBodyAccJerkstdX" -0.971278823333333
"8050" 10 "STANDING" "fBodyAccJerkstdX" -0.968612135909091
"8051" 11 "STANDING" "fBodyAccJerkstdX" -0.993414564042553
"8052" 12 "STANDING" "fBodyAccJerkstdX" -0.975581439016393
"8053" 13 "STANDING" "fBodyAccJerkstdX" -0.988185112807018
"8054" 14 "STANDING" "fBodyAccJerkstdX" -0.980396601666667
"8055" 15 "STANDING" "fBodyAccJerkstdX" -0.986934133584906
"8056" 16 "STANDING" "fBodyAccJerkstdX" -0.991847149615385
"8057" 17 "STANDING" "fBodyAccJerkstdX" -0.992775377692308
"8058" 18 "STANDING" "fBodyAccJerkstdX" -0.990287933424657
"8059" 19 "STANDING" "fBodyAccJerkstdX" -0.985913722328767
"8060" 20 "STANDING" "fBodyAccJerkstdX" -0.963098911506849
"8061" 21 "STANDING" "fBodyAccJerkstdX" -0.979530485393258
"8062" 22 "STANDING" "fBodyAccJerkstdX" -0.978773000952381
"8063" 23 "STANDING" "fBodyAccJerkstdX" -0.984531642205882
"8064" 24 "STANDING" "fBodyAccJerkstdX" -0.981721691014493
"8065" 25 "STANDING" "fBodyAccJerkstdX" -0.989339890810811
"8066" 26 "STANDING" "fBodyAccJerkstdX" -0.991275662027027
"8067" 27 "STANDING" "fBodyAccJerkstdX" -0.98860681
"8068" 28 "STANDING" "fBodyAccJerkstdX" -0.971672796708861
"8069" 29 "STANDING" "fBodyAccJerkstdX" -0.994123423538462
"8070" 30 "STANDING" "fBodyAccJerkstdX" -0.972216728644068
"8071" 1 "LAYING" "fBodyAccJerkstdX" -0.9641607086
"8072" 2 "LAYING" "fBodyAccJerkstdX" -0.987250255833333
"8073" 3 "LAYING" "fBodyAccJerkstdX" -0.983122615967742
"8074" 4 "LAYING" "fBodyAccJerkstdX" -0.980079292592593
"8075" 5 "LAYING" "fBodyAccJerkstdX" -0.985625270384615
"8076" 6 "LAYING" "fBodyAccJerkstdX" -0.968619159473684
"8077" 7 "LAYING" "fBodyAccJerkstdX" -0.983560175384615
"8078" 8 "LAYING" "fBodyAccJerkstdX" -0.975959911481481
"8079" 9 "LAYING" "fBodyAccJerkstdX" -0.9686013042
"8080" 10 "LAYING" "fBodyAccJerkstdX" -0.978904364137931
"8081" 11 "LAYING" "fBodyAccJerkstdX" -0.987122678245614
"8082" 12 "LAYING" "fBodyAccJerkstdX" -0.972820011166667
"8083" 13 "LAYING" "fBodyAccJerkstdX" -0.98707817516129
"8084" 14 "LAYING" "fBodyAccJerkstdX" -0.973491388039216
"8085" 15 "LAYING" "fBodyAccJerkstdX" -0.983949290694444
"8086" 16 "LAYING" "fBodyAccJerkstdX" -0.989287359142857
"8087" 17 "LAYING" "fBodyAccJerkstdX" -0.983213244366197
"8088" 18 "LAYING" "fBodyAccJerkstdX" -0.986641245846154
"8089" 19 "LAYING" "fBodyAccJerkstdX" -0.985278006987952
"8090" 20 "LAYING" "fBodyAccJerkstdX" -0.986213883088235
"8091" 21 "LAYING" "fBodyAccJerkstdX" -0.987061376777778
"8092" 22 "LAYING" "fBodyAccJerkstdX" -0.974126068055556
"8093" 23 "LAYING" "fBodyAccJerkstdX" -0.987840852638889
"8094" 24 "LAYING" "fBodyAccJerkstdX" -0.988140517777778
"8095" 25 "LAYING" "fBodyAccJerkstdX" -0.976423984657534
"8096" 26 "LAYING" "fBodyAccJerkstdX" -0.990410106973684
"8097" 27 "LAYING" "fBodyAccJerkstdX" -0.987477465405405
"8098" 28 "LAYING" "fBodyAccJerkstdX" -0.98220590125
"8099" 29 "LAYING" "fBodyAccJerkstdX" -0.99254347826087
"8100" 30 "LAYING" "fBodyAccJerkstdX" -0.980350748142857
"8101" 1 "WALKING" "fBodyAccJerkstdY" 0.106739857136
"8102" 2 "WALKING" "fBodyAccJerkstdY" -0.0153329520084746
"8103" 3 "WALKING" "fBodyAccJerkstdY" -0.00561498755362069
"8104" 4 "WALKING" "fBodyAccJerkstdY" -0.2099000063
"8105" 5 "WALKING" "fBodyAccJerkstdY" -0.0545213604089286
"8106" 6 "WALKING" "fBodyAccJerkstdY" 0.0314450678263158
"8107" 7 "WALKING" "fBodyAccJerkstdY" -0.0431917460807018
"8108" 8 "WALKING" "fBodyAccJerkstdY" 0.315883536479167
"8109" 9 "WALKING" "fBodyAccJerkstdY" -0.228380473480769
"8110" 10 "WALKING" "fBodyAccJerkstdY" 0.0484867672264151
"8111" 11 "WALKING" "fBodyAccJerkstdY" -0.170177403123729
"8112" 12 "WALKING" "fBodyAccJerkstdY" -0.094056408433
"8113" 13 "WALKING" "fBodyAccJerkstdY" 0.0946741596910526
"8114" 14 "WALKING" "fBodyAccJerkstdY" -0.353526894237288
"8115" 15 "WALKING" "fBodyAccJerkstdY" -0.0606839140548148
"8116" 16 "WALKING" "fBodyAccJerkstdY" -0.433612657843137
"8117" 17 "WALKING" "fBodyAccJerkstdY" -0.0470379377672131
"8118" 18 "WALKING" "fBodyAccJerkstdY" -0.320264113035714
"8119" 19 "WALKING" "fBodyAccJerkstdY" 0.0854010732076923
"8120" 20 "WALKING" "fBodyAccJerkstdY" 0.255614062961569
"8121" 21 "WALKING" "fBodyAccJerkstdY" -0.0148415165923077
"8122" 22 "WALKING" "fBodyAccJerkstdY" 0.213423556139739
"8123" 23 "WALKING" "fBodyAccJerkstdY" -0.0609753095355932
"8124" 24 "WALKING" "fBodyAccJerkstdY" -0.294353545672414
"8125" 25 "WALKING" "fBodyAccJerkstdY" -0.367760098378378
"8126" 26 "WALKING" "fBodyAccJerkstdY" -0.271952157220339
"8127" 27 "WALKING" "fBodyAccJerkstdY" -0.0655179027631579
"8128" 28 "WALKING" "fBodyAccJerkstdY" -0.191757503603704
"8129" 29 "WALKING" "fBodyAccJerkstdY" -0.155020660771698
"8130" 30 "WALKING" "fBodyAccJerkstdY" -0.289466095323077
"8131" 1 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.381777065283019
"8132" 2 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.243554146666667
"8133" 3 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.268191523644068
"8134" 4 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.314525030788462
"8135" 5 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.105311152804255
"8136" 6 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.0169811409705882
"8137" 7 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.53419130254902
"8138" 8 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.0700821464439024
"8139" 9 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.590112916530612
"8140" 10 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.202796129097872
"8141" 11 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.437276328518518
"8142" 12 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.335926381307692
"8143" 13 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.319400410981818
"8144" 14 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.371572473072222
"8145" 15 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.330391429583333
"8146" 16 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.417127012352941
"8147" 17 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.365114263583333
"8148" 18 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.585531432931034
"8149" 19 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.0131695876025
"8150" 20 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.255008282372549
"8151" 21 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.261261053404255
"8152" 22 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.106099613648095
"8153" 23 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.380894442941176
"8154" 24 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.535843319152542
"8155" 25 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.638086010153846
"8156" 26 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.420055781272727
"8157" 27 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.450116431176471
"8158" 28 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.349026567647059
"8159" 29 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.408648946938776
"8160" 30 "WALKING_UPSTAIRS" "fBodyAccJerkstdY" -0.610826602
"8161" 1 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.134580008877551
"8162" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" 0.0808333491276596
"8163" 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.14772824006198
"8164" 4 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.177202094317778
"8165" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" 0.0901720096791489
"8166" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" 0.341242392604167
"8167" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.324378560319149
"8168" 8 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" 0.273943791773684
"8169" 9 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.355981821428571
"8170" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.153355802565789
"8171" 11 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.130443829826087
"8172" 12 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" 0.0515123126413043
"8173" 13 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.141775116319149
"8174" 14 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" 0.138737970022222
"8175" 15 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.00722860241119048
"8176" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.281507406948936
"8177" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.298931144913043
"8178" 18 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.464546054727273
"8179" 19 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" 0.349771285415897
"8180" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" 0.293119526444444
"8181" 21 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.113161860322222
"8182" 22 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.0270294444166667
"8183" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.177697841296296
"8184" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.163626807636364
"8185" 25 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.365719830448276
